"munic","date","adm2_es","min_temp_era5","max_temp_era5","all_hosp","hw"
3,2013-05-04,"Tecate",16.309565,30.498743057251,3,0
3,2013-05-05,"Tecate",14.417658,22.9311771392822,9,0
3,2013-05-06,"Tecate",14.417658,19.1473941802979,5,0
3,2013-05-07,"Tecate",13.471704,20.0933475494385,6,0
3,2013-05-08,"Tecate",11.579828,21.9852237701416,12,0
3,2013-05-09,"Tecate",13.471704,22.9311771392822,12,0
3,2013-05-10,"Tecate",15.363611,26.7149600982666,6,0
3,2013-05-11,"Tecate",18.201441,32.3906478881836,6,0
3,2013-05-12,"Tecate",19.147394,37.1203842163086,7,1
3,2013-05-13,"Tecate",22.931177,38.0663070678711,6,1
3,2013-05-14,"Tecate",21.039301,34.2825241088867,9,0
3,2013-05-15,"Tecate",16.309565,27.6609134674072,8,0
3,2013-05-16,"Tecate",16.309565,25.769006729126,5,0
3,2013-05-17,"Tecate",16.309565,23.8771305084229,6,0
3,2013-05-18,"Tecate",15.363611,25.769006729126,11,0
3,2013-05-19,"Tecate",15.363611,28.6068668365479,7,0
3,2013-05-20,"Tecate",17.255518,32.3906478881836,7,0
3,2013-05-21,"Tecate",18.201441,29.5528202056885,10,0
3,2013-05-22,"Tecate",17.255518,27.6609134674072,5,0
3,2013-05-23,"Tecate",15.363611,23.8771305084229,4,0
3,2013-05-24,"Tecate",16.309565,23.8771305084229,10,0
3,2013-05-25,"Tecate",14.417658,24.8230838775635,6,0
3,2013-05-26,"Tecate",14.417658,24.8230838775635,6,0
3,2013-05-27,"Tecate",15.363611,26.7149600982666,5,0
3,2013-05-28,"Tecate",15.363611,24.8230838775635,6,0
3,2013-05-29,"Tecate",16.309565,28.6068668365479,11,0
3,2013-05-30,"Tecate",18.201441,30.498743057251,9,0
3,2013-05-31,"Tecate",17.255518,30.498743057251,8,0
3,2013-06-01,"Tecate",19.147394,32.3906478881836,6,0
3,2013-06-02,"Tecate",20.093348,29.5528202056885,3,0
3,2013-06-03,"Tecate",18.201441,27.6609134674072,9,0
3,2013-06-04,"Tecate",18.201441,27.6609134674072,7,0
3,2013-06-05,"Tecate",17.255518,28.6068668365479,4,0
3,2013-06-06,"Tecate",16.309565,28.6068668365479,10,0
3,2013-06-07,"Tecate",17.255518,29.5528202056885,9,0
3,2013-06-08,"Tecate",18.201441,28.6068668365479,5,0
3,2013-06-09,"Tecate",17.255518,29.5528202056885,5,0
3,2013-06-10,"Tecate",17.255518,28.6068668365479,6,0
3,2013-06-11,"Tecate",17.255518,33.3366012573242,2,0
3,2013-06-12,"Tecate",19.147394,27.6609134674072,11,0
3,2013-06-13,"Tecate",18.201441,29.5528202056885,6,0
3,2013-06-14,"Tecate",18.201441,29.5528202056885,4,0
3,2013-06-15,"Tecate",16.309565,28.6068668365479,2,0
3,2013-06-16,"Tecate",16.309565,30.498743057251,4,0
3,2013-06-17,"Tecate",17.255518,30.498743057251,4,0
3,2013-06-18,"Tecate",18.201441,29.5528202056885,8,0
3,2013-06-19,"Tecate",17.255518,29.5528202056885,12,0
3,2013-06-20,"Tecate",17.255518,30.498743057251,7,0
3,2013-06-21,"Tecate",17.255518,30.498743057251,8,0
3,2013-06-22,"Tecate",17.255518,29.5528202056885,4,0
3,2013-06-23,"Tecate",17.255518,28.6068668365479,1,0
3,2013-06-24,"Tecate",17.255518,25.769006729126,6,0
3,2013-06-25,"Tecate",17.255518,29.5528202056885,8,0
3,2013-06-26,"Tecate",21.039301,33.3366012573242,8,0
3,2013-06-27,"Tecate",21.985224,35.2284774780273,9,1
3,2013-06-28,"Tecate",21.985224,37.1203842163086,6,1
3,2013-06-29,"Tecate",23.877131,39.0122604370117,6,1
3,2013-06-30,"Tecate",27.660913,37.1203842163086,5,1
3,2013-07-01,"Tecate",23.877131,35.2284774780273,8,1
3,2013-07-02,"Tecate",24.823084,34.2825241088867,5,0
3,2013-07-03,"Tecate",23.877131,34.2825241088867,4,0
3,2013-07-04,"Tecate",21.985224,34.2825241088867,4,0
3,2013-07-05,"Tecate",21.985224,31.4446964263916,9,0
3,2013-07-06,"Tecate",21.039301,32.3906478881836,8,0
3,2013-07-07,"Tecate",21.039301,34.2825241088867,5,0
3,2013-07-08,"Tecate",21.985224,35.2284774780273,6,1
3,2013-07-09,"Tecate",24.823084,35.2284774780273,7,1
3,2013-07-10,"Tecate",24.823084,32.3906478881836,5,0
3,2013-07-11,"Tecate",22.931177,29.5528202056885,6,0
3,2013-07-12,"Tecate",21.985224,31.4446964263916,4,0
3,2013-07-13,"Tecate",21.039301,31.4446964263916,6,0
3,2013-07-14,"Tecate",21.985224,33.3366012573242,6,0
3,2013-07-15,"Tecate",22.931177,33.3366012573242,7,0
3,2013-07-16,"Tecate",21.039301,33.3366012573242,6,0
3,2013-07-17,"Tecate",20.093348,34.2825241088867,6,0
3,2013-07-18,"Tecate",21.039301,33.3366012573242,9,0
3,2013-07-19,"Tecate",21.039301,32.3906478881836,4,0
3,2013-07-20,"Tecate",21.039301,32.3906478881836,6,0
3,2013-07-21,"Tecate",21.985224,27.6609134674072,5,0
3,2013-07-22,"Tecate",21.039301,29.5528202056885,8,0
3,2013-07-23,"Tecate",21.039301,29.5528202056885,8,0
3,2013-07-24,"Tecate",21.039301,30.498743057251,8,0
3,2013-07-25,"Tecate",20.093348,30.498743057251,10,0
3,2013-07-26,"Tecate",22.931177,29.5528202056885,4,0
3,2013-07-27,"Tecate",21.039301,30.498743057251,10,0
3,2013-07-28,"Tecate",18.201441,30.498743057251,6,0
3,2013-07-29,"Tecate",19.147394,29.5528202056885,3,0
3,2013-07-30,"Tecate",19.147394,30.498743057251,10,0
3,2013-07-31,"Tecate",18.201441,29.5528202056885,9,0
3,2013-08-01,"Tecate",18.201441,29.5528202056885,9,0
3,2013-08-02,"Tecate",18.201441,30.498743057251,6,0
3,2013-08-03,"Tecate",18.201441,30.498743057251,6,0
3,2013-08-04,"Tecate",18.201441,31.4446964263916,5,0
3,2013-08-05,"Tecate",18.201441,30.498743057251,7,0
3,2013-08-06,"Tecate",19.147394,30.498743057251,5,0
3,2013-08-07,"Tecate",18.201441,30.498743057251,7,0
3,2013-08-08,"Tecate",19.147394,30.498743057251,7,0
3,2013-08-09,"Tecate",18.201441,29.5528202056885,3,0
3,2013-08-10,"Tecate",16.309565,29.5528202056885,7,0
3,2013-08-11,"Tecate",17.255518,30.498743057251,7,0
3,2013-08-12,"Tecate",17.255518,31.4446964263916,7,0
3,2013-08-13,"Tecate",18.201441,33.3366012573242,14,0
3,2013-08-14,"Tecate",21.039301,33.3366012573242,12,0
3,2013-08-15,"Tecate",21.985224,33.3366012573242,7,0
3,2013-08-16,"Tecate",21.985224,34.2825241088867,6,0
3,2013-08-17,"Tecate",21.985224,34.2825241088867,7,0
3,2013-08-18,"Tecate",22.931177,33.3366012573242,10,0
3,2013-08-19,"Tecate",22.931177,31.4446964263916,9,0
3,2013-08-20,"Tecate",21.039301,33.3366012573242,4,0
3,2013-08-21,"Tecate",21.985224,35.2284774780273,6,1
3,2013-08-22,"Tecate",22.931177,35.2284774780273,6,1
3,2013-08-23,"Tecate",21.985224,35.2284774780273,7,1
3,2013-08-24,"Tecate",21.039301,34.2825241088867,4,0
3,2013-08-25,"Tecate",22.931177,32.3906478881836,7,0
3,2013-08-26,"Tecate",23.877131,30.498743057251,12,0
3,2013-08-27,"Tecate",22.931177,33.3366012573242,6,0
3,2013-08-28,"Tecate",23.877131,35.2284774780273,11,1
3,2013-08-29,"Tecate",25.769007,35.2284774780273,8,1
3,2013-08-30,"Tecate",26.71496,34.2825241088867,4,0
3,2013-08-31,"Tecate",26.71496,33.3366012573242,8,0
3,2013-09-01,"Tecate",24.823084,33.3366012573242,4,0
3,2013-09-02,"Tecate",22.931177,32.3906478881836,7,0
3,2013-09-03,"Tecate",24.823084,36.174430847168,8,1
3,2013-09-04,"Tecate",24.823084,37.1203842163086,9,1
3,2013-09-05,"Tecate",25.769007,37.1203842163086,6,1
3,2013-09-06,"Tecate",25.769007,38.0663070678711,11,1
3,2013-09-07,"Tecate",25.769007,35.2284774780273,10,1
3,2013-09-08,"Tecate",22.931177,35.2284774780273,5,1
3,2013-09-09,"Tecate",21.985224,33.3366012573242,6,0
3,2013-09-10,"Tecate",20.093348,30.498743057251,9,0
3,2013-09-11,"Tecate",19.147394,30.498743057251,8,0
3,2013-09-12,"Tecate",19.147394,32.3906478881836,11,0
3,2013-09-13,"Tecate",21.039301,33.3366012573242,7,0
3,2013-09-14,"Tecate",21.039301,35.2284774780273,4,1
3,2013-09-15,"Tecate",21.985224,36.174430847168,4,1
3,2013-09-16,"Tecate",21.985224,35.2284774780273,6,1
3,2013-09-17,"Tecate",19.147394,31.4446964263916,10,0
3,2013-09-18,"Tecate",18.201441,28.6068668365479,6,0
3,2013-09-19,"Tecate",16.309565,30.498743057251,10,0
3,2013-09-20,"Tecate",18.201441,27.6609134674072,8,0
3,2013-09-21,"Tecate",16.309565,27.6609134674072,3,0
3,2013-09-22,"Tecate",16.309565,25.769006729126,8,0
3,2013-09-23,"Tecate",16.309565,34.2825241088867,6,0
3,2013-09-24,"Tecate",18.201441,31.4446964263916,4,0
3,2013-09-25,"Tecate",16.309565,28.6068668365479,8,0
3,2013-09-26,"Tecate",15.363611,23.8771305084229,10,0
3,2013-09-27,"Tecate",11.579828,28.6068668365479,9,0
3,2013-09-28,"Tecate",14.417658,31.4446964263916,7,0
3,2013-09-29,"Tecate",16.309565,33.3366012573242,4,0
3,2013-09-30,"Tecate",15.363611,32.3906478881836,10,0
3,2013-10-01,"Tecate",16.309565,30.498743057251,6,0
3,2013-10-02,"Tecate",16.309565,27.6609134674072,12,0
3,2013-10-03,"Tecate",16.309565,25.769006729126,5,0
3,2013-10-04,"Tecate",16.309565,29.5528202056885,10,0
3,2013-10-05,"Tecate",20.093348,30.498743057251,7,0
3,2013-10-06,"Tecate",17.255518,34.2825241088867,1,0
3,2013-10-07,"Tecate",15.363611,32.3906478881836,9,0
3,2013-10-08,"Tecate",13.471704,27.6609134674072,9,0
3,2013-10-09,"Tecate",14.417658,21.0393009185791,6,0
3,2013-10-10,"Tecate",10.633875,20.0933475494385,7,0
3,2013-10-11,"Tecate",10.633875,24.8230838775635,10,0
3,2013-10-12,"Tecate",12.525782,24.8230838775635,7,0
3,2013-10-13,"Tecate",14.417658,22.9311771392822,3,0
3,2013-10-14,"Tecate",9.6879215,28.6068668365479,6,0
3,2013-10-15,"Tecate",14.417658,29.5528202056885,9,0
3,2013-10-16,"Tecate",17.255518,30.498743057251,3,0
3,2013-10-17,"Tecate",14.417658,29.5528202056885,3,0
3,2013-10-18,"Tecate",12.525782,31.4446964263916,10,0
3,2013-10-19,"Tecate",14.417658,31.4446964263916,8,0
3,2013-10-20,"Tecate",14.417658,28.6068668365479,5,0
3,2013-10-21,"Tecate",12.525782,28.6068668365479,8,0
3,2013-10-22,"Tecate",14.417658,28.6068668365479,6,0
3,2013-10-23,"Tecate",16.309565,25.769006729126,10,0
3,2013-10-24,"Tecate",15.363611,22.9311771392822,7,0
3,2013-10-25,"Tecate",13.471704,27.6609134674072,4,0
3,2013-10-26,"Tecate",16.309565,30.498743057251,8,0
3,2013-10-27,"Tecate",15.363611,26.7149600982666,7,0
3,2013-10-28,"Tecate",15.363611,22.9311771392822,7,0
3,2013-10-29,"Tecate",11.579828,18.2014408111572,6,0
3,2013-10-30,"Tecate",9.6879215,21.9852237701416,5,0
3,2013-10-31,"Tecate",9.6879215,26.7149600982666,9,0
3,2014-05-01,"Tecate",19.147394,33.3366012573242,3,0
3,2014-05-02,"Tecate",17.255518,37.1203842163086,4,1
3,2014-05-03,"Tecate",20.093348,35.2284774780273,8,1
3,2014-05-04,"Tecate",15.363611,32.3906478881836,4,0
3,2014-05-05,"Tecate",13.471704,28.6068668365479,6,0
3,2014-05-06,"Tecate",12.525782,21.0393009185791,5,0
3,2014-05-07,"Tecate",11.579828,19.1473941802979,7,0
3,2014-05-08,"Tecate",12.525782,22.9311771392822,8,0
3,2014-05-09,"Tecate",11.579828,24.8230838775635,7,0
3,2014-05-10,"Tecate",15.363611,23.8771305084229,8,0
3,2014-05-11,"Tecate",12.525782,27.6609134674072,8,0
3,2014-05-12,"Tecate",14.417658,33.3366012573242,6,0
3,2014-05-13,"Tecate",17.255518,33.3366012573242,4,0
3,2014-05-14,"Tecate",21.985224,34.2825241088867,8,0
3,2014-05-15,"Tecate",20.093348,39.9582138061523,8,1
3,2014-05-16,"Tecate",21.985224,38.0663070678711,7,1
3,2014-05-17,"Tecate",18.201441,35.2284774780273,7,1
3,2014-05-18,"Tecate",17.255518,28.6068668365479,7,0
3,2014-05-19,"Tecate",16.309565,25.769006729126,5,0
3,2014-05-20,"Tecate",14.417658,21.0393009185791,9,0
3,2014-05-21,"Tecate",12.525782,22.9311771392822,9,0
3,2014-05-22,"Tecate",14.417658,21.9852237701416,5,0
3,2014-05-23,"Tecate",15.363611,24.8230838775635,5,0
3,2014-05-24,"Tecate",15.363611,23.8771305084229,5,0
3,2014-05-25,"Tecate",15.363611,29.5528202056885,5,0
3,2014-05-26,"Tecate",18.201441,31.4446964263916,3,0
3,2014-05-27,"Tecate",19.147394,31.4446964263916,9,0
3,2014-05-28,"Tecate",19.147394,30.498743057251,7,0
3,2014-05-29,"Tecate",17.255518,29.5528202056885,8,0
3,2014-05-30,"Tecate",17.255518,31.4446964263916,6,0
3,2014-05-31,"Tecate",17.255518,32.3906478881836,9,0
3,2014-06-01,"Tecate",16.309565,31.4446964263916,7,0
3,2014-06-02,"Tecate",17.255518,30.498743057251,7,0
3,2014-06-03,"Tecate",15.363611,32.3906478881836,9,0
3,2014-06-04,"Tecate",17.255518,32.3906478881836,7,0
3,2014-06-05,"Tecate",16.309565,31.4446964263916,6,0
3,2014-06-06,"Tecate",16.309565,29.5528202056885,7,0
3,2014-06-07,"Tecate",16.309565,29.5528202056885,7,0
3,2014-06-08,"Tecate",18.201441,31.4446964263916,9,0
3,2014-06-09,"Tecate",21.039301,32.3906478881836,11,0
3,2014-06-10,"Tecate",19.147394,29.5528202056885,3,0
3,2014-06-11,"Tecate",18.201441,30.498743057251,9,0
3,2014-06-12,"Tecate",18.201441,30.498743057251,10,0
3,2014-06-13,"Tecate",18.201441,29.5528202056885,8,0
3,2014-06-14,"Tecate",17.255518,29.5528202056885,9,0
3,2014-06-15,"Tecate",16.309565,28.6068668365479,4,0
3,2014-06-16,"Tecate",17.255518,29.5528202056885,7,0
3,2014-06-17,"Tecate",16.309565,27.6609134674072,5,0
3,2014-06-18,"Tecate",15.363611,27.6609134674072,9,0
3,2014-06-19,"Tecate",15.363611,30.498743057251,7,0
3,2014-06-20,"Tecate",18.201441,31.4446964263916,5,0
3,2014-06-21,"Tecate",18.201441,32.3906478881836,7,0
3,2014-06-22,"Tecate",18.201441,30.498743057251,5,0
3,2014-06-23,"Tecate",17.255518,29.5528202056885,7,0
3,2014-06-24,"Tecate",17.255518,30.498743057251,8,0
3,2014-06-25,"Tecate",19.147394,30.498743057251,10,0
3,2014-06-26,"Tecate",19.147394,31.4446964263916,2,0
3,2014-06-27,"Tecate",19.147394,28.6068668365479,2,0
3,2014-06-28,"Tecate",18.201441,31.4446964263916,7,0
3,2014-06-29,"Tecate",19.147394,32.3906478881836,7,0
3,2014-06-30,"Tecate",20.093348,31.4446964263916,8,0
3,2014-07-01,"Tecate",20.093348,32.3906478881836,6,0
3,2014-07-02,"Tecate",20.093348,33.3366012573242,4,0
3,2014-07-03,"Tecate",20.093348,34.2825241088867,7,0
3,2014-07-04,"Tecate",22.931177,33.3366012573242,3,0
3,2014-07-05,"Tecate",23.877131,33.3366012573242,7,0
3,2014-07-06,"Tecate",22.931177,34.2825241088867,6,0
3,2014-07-07,"Tecate",21.985224,34.2825241088867,12,0
3,2014-07-08,"Tecate",21.985224,33.3366012573242,9,0
3,2014-07-09,"Tecate",20.093348,33.3366012573242,8,0
3,2014-07-10,"Tecate",20.093348,33.3366012573242,11,0
3,2014-07-11,"Tecate",20.093348,31.4446964263916,5,0
3,2014-07-12,"Tecate",19.147394,31.4446964263916,8,0
3,2014-07-13,"Tecate",21.039301,33.3366012573242,6,0
3,2014-07-14,"Tecate",22.931177,31.4446964263916,10,0
3,2014-07-15,"Tecate",21.985224,28.6068668365479,8,0
3,2014-07-16,"Tecate",19.147394,30.498743057251,5,0
3,2014-07-17,"Tecate",19.147394,28.6068668365479,5,0
3,2014-07-18,"Tecate",17.255518,29.5528202056885,5,0
3,2014-07-19,"Tecate",19.147394,28.6068668365479,1,0
3,2014-07-20,"Tecate",19.147394,29.5528202056885,8,0
3,2014-07-21,"Tecate",18.201441,31.4446964263916,5,0
3,2014-07-22,"Tecate",19.147394,32.3906478881836,11,0
3,2014-07-23,"Tecate",19.147394,36.174430847168,7,1
3,2014-07-24,"Tecate",22.931177,38.0663070678711,7,1
3,2014-07-25,"Tecate",23.877131,36.174430847168,11,1
3,2014-07-26,"Tecate",22.931177,33.3366012573242,7,0
3,2014-07-27,"Tecate",22.931177,31.4446964263916,9,0
3,2014-07-28,"Tecate",22.931177,35.2284774780273,5,1
3,2014-07-29,"Tecate",22.931177,35.2284774780273,8,1
3,2014-07-30,"Tecate",21.985224,35.2284774780273,5,1
3,2014-07-31,"Tecate",22.931177,35.2284774780273,5,1
3,2014-08-01,"Tecate",22.931177,34.2825241088867,4,0
3,2014-08-02,"Tecate",23.877131,32.3906478881836,5,0
3,2014-08-03,"Tecate",23.877131,28.6068668365479,2,0
3,2014-08-04,"Tecate",21.985224,32.3906478881836,8,0
3,2014-08-05,"Tecate",18.201441,31.4446964263916,8,0
3,2014-08-06,"Tecate",18.201441,29.5528202056885,6,0
3,2014-08-07,"Tecate",17.255518,29.5528202056885,8,0
3,2014-08-08,"Tecate",19.147394,29.5528202056885,9,0
3,2014-08-09,"Tecate",21.039301,31.4446964263916,6,0
3,2014-08-10,"Tecate",20.093348,32.3906478881836,6,0
3,2014-08-11,"Tecate",21.985224,34.2825241088867,5,0
3,2014-08-12,"Tecate",21.985224,32.3906478881836,7,0
3,2014-08-13,"Tecate",21.985224,32.3906478881836,9,0
3,2014-08-14,"Tecate",21.039301,33.3366012573242,8,0
3,2014-08-15,"Tecate",21.985224,34.2825241088867,3,0
3,2014-08-16,"Tecate",22.931177,35.2284774780273,7,1
3,2014-08-17,"Tecate",21.985224,35.2284774780273,3,1
3,2014-08-18,"Tecate",22.931177,33.3366012573242,4,0
3,2014-08-19,"Tecate",21.039301,30.498743057251,10,0
3,2014-08-20,"Tecate",20.093348,28.6068668365479,5,0
3,2014-08-21,"Tecate",20.093348,29.5528202056885,8,0
3,2014-08-22,"Tecate",20.093348,31.4446964263916,7,0
3,2014-08-23,"Tecate",18.201441,31.4446964263916,7,0
3,2014-08-24,"Tecate",17.255518,32.3906478881836,5,0
3,2014-08-25,"Tecate",20.093348,32.3906478881836,5,0
3,2014-08-26,"Tecate",20.093348,33.3366012573242,5,0
3,2014-08-27,"Tecate",21.039301,36.174430847168,2,1
3,2014-08-28,"Tecate",22.931177,37.1203842163086,3,1
3,2014-08-29,"Tecate",21.985224,35.2284774780273,5,1
3,2014-08-30,"Tecate",21.039301,36.174430847168,6,1
3,2014-08-31,"Tecate",21.985224,34.2825241088867,3,0
3,2014-09-01,"Tecate",20.093348,34.2825241088867,12,0
3,2014-09-02,"Tecate",21.039301,34.2825241088867,8,0
3,2014-09-03,"Tecate",21.039301,32.3906478881836,5,0
3,2014-09-04,"Tecate",20.093348,31.4446964263916,6,0
3,2014-09-05,"Tecate",21.039301,34.2825241088867,3,0
3,2014-09-06,"Tecate",22.931177,35.2284774780273,5,1
3,2014-09-07,"Tecate",25.769007,36.174430847168,6,1
3,2014-09-08,"Tecate",24.823084,32.3906478881836,5,0
3,2014-09-09,"Tecate",23.877131,31.4446964263916,6,0
3,2014-09-10,"Tecate",21.039301,34.2825241088867,7,0
3,2014-09-11,"Tecate",22.931177,34.2825241088867,8,0
3,2014-09-12,"Tecate",21.985224,35.2284774780273,7,1
3,2014-09-13,"Tecate",23.877131,39.0122604370117,4,1
3,2014-09-14,"Tecate",24.823084,39.0122604370117,2,1
3,2014-09-15,"Tecate",25.769007,39.0122604370117,10,1
3,2014-09-16,"Tecate",26.71496,39.9582138061523,4,1
3,2014-09-17,"Tecate",26.71496,37.1203842163086,7,1
3,2014-09-18,"Tecate",21.985224,32.3906478881836,6,0
3,2014-09-19,"Tecate",21.039301,30.498743057251,9,0
3,2014-09-20,"Tecate",20.093348,28.6068668365479,5,0
3,2014-09-21,"Tecate",18.201441,29.5528202056885,9,0
3,2014-09-22,"Tecate",19.147394,32.3906478881836,5,0
3,2014-09-23,"Tecate",20.093348,33.3366012573242,10,0
3,2014-09-24,"Tecate",22.931177,35.2284774780273,6,1
3,2014-09-25,"Tecate",23.877131,35.2284774780273,8,1
3,2014-09-26,"Tecate",22.931177,31.4446964263916,9,0
3,2014-09-27,"Tecate",17.255518,26.7149600982666,6,0
3,2014-09-28,"Tecate",15.363611,25.769006729126,5,0
3,2014-09-29,"Tecate",14.417658,29.5528202056885,7,0
3,2014-09-30,"Tecate",16.309565,31.4446964263916,5,0
3,2014-10-01,"Tecate",16.309565,30.498743057251,8,0
3,2014-10-02,"Tecate",21.039301,36.174430847168,7,1
3,2014-10-03,"Tecate",18.201441,38.0663070678711,9,1
3,2014-10-04,"Tecate",19.147394,38.0663070678711,10,1
3,2014-10-05,"Tecate",20.093348,36.174430847168,3,1
3,2014-10-06,"Tecate",20.093348,35.2284774780273,8,1
3,2014-10-07,"Tecate",22.931177,33.3366012573242,6,0
3,2014-10-08,"Tecate",20.093348,31.4446964263916,10,0
3,2014-10-09,"Tecate",20.093348,29.5528202056885,7,0
3,2014-10-10,"Tecate",17.255518,30.498743057251,8,0
3,2014-10-11,"Tecate",18.201441,30.498743057251,11,0
3,2014-10-12,"Tecate",18.201441,30.498743057251,7,0
3,2014-10-13,"Tecate",18.201441,33.3366012573242,3,0
3,2014-10-14,"Tecate",17.255518,30.498743057251,7,0
3,2014-10-15,"Tecate",18.201441,27.6609134674072,3,0
3,2014-10-16,"Tecate",15.363611,26.7149600982666,5,0
3,2014-10-17,"Tecate",17.255518,26.7149600982666,8,0
3,2014-10-18,"Tecate",17.255518,25.769006729126,7,0
3,2014-10-19,"Tecate",16.309565,27.6609134674072,8,0
3,2014-10-20,"Tecate",18.201441,27.6609134674072,10,0
3,2014-10-21,"Tecate",18.201441,28.6068668365479,10,0
3,2014-10-22,"Tecate",15.363611,32.3906478881836,10,0
3,2014-10-23,"Tecate",17.255518,33.3366012573242,3,0
3,2014-10-24,"Tecate",19.147394,33.3366012573242,9,0
3,2014-10-25,"Tecate",20.093348,30.498743057251,3,0
3,2014-10-26,"Tecate",16.309565,25.769006729126,5,0
3,2014-10-27,"Tecate",12.525782,27.6609134674072,3,0
3,2014-10-28,"Tecate",13.471704,29.5528202056885,5,0
3,2014-10-29,"Tecate",15.363611,32.3906478881836,8,0
3,2014-10-30,"Tecate",14.417658,29.5528202056885,5,0
3,2014-10-31,"Tecate",16.309565,23.8771305084229,5,0
3,2015-05-01,"Tecate",18.201441,34.2825241088867,7,0
3,2015-05-02,"Tecate",18.201441,30.498743057251,1,0
3,2015-05-03,"Tecate",16.309565,24.8230838775635,8,0
3,2015-05-04,"Tecate",15.363611,23.8771305084229,9,0
3,2015-05-05,"Tecate",14.417658,21.9852237701416,3,0
3,2015-05-06,"Tecate",13.471704,20.0933475494385,12,0
3,2015-05-07,"Tecate",12.525782,18.2014408111572,10,0
3,2015-05-08,"Tecate",10.633875,16.3095645904541,9,0
3,2015-05-09,"Tecate",11.579828,19.1473941802979,5,0
3,2015-05-10,"Tecate",12.525782,24.8230838775635,8,0
3,2015-05-11,"Tecate",16.309565,25.769006729126,5,0
3,2015-05-12,"Tecate",15.363611,24.8230838775635,6,0
3,2015-05-13,"Tecate",13.471704,21.9852237701416,5,0
3,2015-05-14,"Tecate",12.525782,20.0933475494385,4,0
3,2015-05-15,"Tecate",12.525782,16.3095645904541,5,0
3,2015-05-16,"Tecate",11.579828,19.1473941802979,3,0
3,2015-05-17,"Tecate",11.579828,22.9311771392822,7,0
3,2015-05-18,"Tecate",13.471704,21.0393009185791,4,0
3,2015-05-19,"Tecate",13.471704,21.9852237701416,10,0
3,2015-05-20,"Tecate",12.525782,21.0393009185791,5,0
3,2015-05-21,"Tecate",13.471704,19.1473941802979,1,0
3,2015-05-22,"Tecate",12.525782,18.2014408111572,8,0
3,2015-05-23,"Tecate",13.471704,19.1473941802979,2,0
3,2015-05-24,"Tecate",13.471704,22.9311771392822,3,0
3,2015-05-25,"Tecate",13.471704,21.0393009185791,11,0
3,2015-05-26,"Tecate",14.417658,22.9311771392822,5,0
3,2015-05-27,"Tecate",15.363611,24.8230838775635,11,0
3,2015-05-28,"Tecate",14.417658,27.6609134674072,6,0
3,2015-05-29,"Tecate",16.309565,29.5528202056885,5,0
3,2015-05-30,"Tecate",18.201441,29.5528202056885,7,0
3,2015-05-31,"Tecate",18.201441,27.6609134674072,7,0
3,2015-06-01,"Tecate",17.255518,27.6609134674072,8,0
3,2015-06-02,"Tecate",15.363611,28.6068668365479,5,0
3,2015-06-03,"Tecate",15.363611,25.769006729126,5,0
3,2015-06-04,"Tecate",14.417658,23.8771305084229,8,0
3,2015-06-05,"Tecate",13.471704,22.9311771392822,3,0
3,2015-06-06,"Tecate",13.471704,26.7149600982666,3,0
3,2015-06-07,"Tecate",16.309565,31.4446964263916,6,0
3,2015-06-08,"Tecate",21.039301,36.174430847168,5,1
3,2015-06-09,"Tecate",24.823084,33.3366012573242,3,0
3,2015-06-10,"Tecate",19.147394,27.6609134674072,10,0
3,2015-06-11,"Tecate",17.255518,26.7149600982666,3,0
3,2015-06-12,"Tecate",18.201441,27.6609134674072,7,0
3,2015-06-13,"Tecate",17.255518,26.7149600982666,6,0
3,2015-06-14,"Tecate",19.147394,30.498743057251,8,0
3,2015-06-15,"Tecate",20.093348,32.3906478881836,7,0
3,2015-06-16,"Tecate",21.985224,32.3906478881836,3,0
3,2015-06-17,"Tecate",20.093348,31.4446964263916,5,0
3,2015-06-18,"Tecate",20.093348,33.3366012573242,2,0
3,2015-06-19,"Tecate",20.093348,36.174430847168,8,1
3,2015-06-20,"Tecate",21.039301,34.2825241088867,4,0
3,2015-06-21,"Tecate",20.093348,32.3906478881836,3,0
3,2015-06-22,"Tecate",21.039301,34.2825241088867,8,0
3,2015-06-23,"Tecate",20.093348,34.2825241088867,5,0
3,2015-06-24,"Tecate",21.039301,33.3366012573242,4,0
3,2015-06-25,"Tecate",21.039301,33.3366012573242,4,0
3,2015-06-26,"Tecate",21.985224,34.2825241088867,3,0
3,2015-06-27,"Tecate",21.985224,31.4446964263916,8,0
3,2015-06-28,"Tecate",23.877131,33.3366012573242,4,0
3,2015-06-29,"Tecate",23.877131,33.3366012573242,6,0
3,2015-06-30,"Tecate",21.985224,33.3366012573242,6,0
3,2015-07-01,"Tecate",23.877131,32.3906478881836,3,0
3,2015-07-02,"Tecate",21.985224,32.3906478881836,7,0
3,2015-07-03,"Tecate",21.039301,32.3906478881836,3,0
3,2015-07-04,"Tecate",20.093348,30.498743057251,6,0
3,2015-07-05,"Tecate",19.147394,28.6068668365479,4,0
3,2015-07-06,"Tecate",19.147394,28.6068668365479,6,0
3,2015-07-07,"Tecate",19.147394,29.5528202056885,4,0
3,2015-07-08,"Tecate",19.147394,27.6609134674072,11,0
3,2015-07-09,"Tecate",18.201441,25.769006729126,2,0
3,2015-07-10,"Tecate",17.255518,26.7149600982666,4,0
3,2015-07-11,"Tecate",17.255518,28.6068668365479,3,0
3,2015-07-12,"Tecate",18.201441,30.498743057251,4,0
